vinho_id,nome_base,produtor,safra,corpo_peso,tanino_peso,acidez_peso,docura_peso,alcool_peso,nota_delicado,nota_classico,nota_robusto,nota_audaz,caminho_foto,uvas,regiao,teor_alcoolico
VINI-000611,Far Niente Estate Bottled Cabernet Sauvignon,Far Niente Winery,2015,0.9,0.9,0.6,0.2,0.9,1.1,4.5,4.8,4.3,labels/VINI-000611.jpg,['Cabernet Sauvignon'],"Oakville, Napa Valley - EUA",N/D
VINI-000612,Cave Antiga Merlot,Cave Antiga Vinhos Finos,2022,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000612.jpg,['Merlot'],"Farroupilha, Serra Gaúcha - Brasil",N/D
VINI-000613,Henschke Hill of Grace Shiraz,Henschke,2016,1.0,0.9,0.5,0.2,0.9,1.1,4.4,5.0,4.8,labels/VINI-000613.jpg,['Shiraz'],"Eden Valley, South Australia - Austrália",N/D
VINI-000614,Charles Krug Napa Valley Cabernet Sauvignon,Charles Krug Winery,2019,0.8,0.7,0.5,0.1,0.8,1.9,4.0,4.4,3.6,labels/VINI-000614.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000615,Rio Sol Gran Reserva Merlot,Rio Sol,2017,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000615.jpg,['Merlot'],Vale do São Francisco - Brasil,N/D
VINI-000616,Pepperjack Barossa Shiraz,Pepperjack,2018,0.9,0.8,0.5,0.2,0.9,1.3,3.7,4.8,4.3,labels/VINI-000616.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000617,Justin Vineyards & Winery Cabernet Sauvignon,Justin Vineyards & Winery,2019,0.8,0.7,0.4,0.1,0.8,1.9,3.8,4.4,3.5,labels/VINI-000617.jpg,['Cabernet Sauvignon'],"Paso Robles, Central Coast - EUA",N/D
VINI-000618,Miolo Single Vineyard Merlot,Miolo Wine Group,2017,0.6,0.5,0.8,0.0,0.7,3.4,3.5,2.5,2.4,labels/VINI-000618.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000619,Jacob's Creek Double Barrel Shiraz,Jacob's Creek,2017,0.9,0.8,0.5,0.2,0.8,1.2,3.7,4.8,4.2,labels/VINI-000619.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000620,Opus One,Opus One Winery,2016,0.9,0.8,0.5,0.2,0.9,1.5,4.5,4.8,4.0,labels/VINI-000620.jpg,"['Cabernet Sauvignon', 'Cabernet Franc', 'Merlot', 'Petit Verdot', 'Malbec']",Napa Valley - EUA,N/D
VINI-000621,St Hallett Faith Shiraz,St Hallett Wines,2020,0.8,0.7,0.4,0.2,0.8,1.6,3.4,4.6,3.9,labels/VINI-000621.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000622,Louis M. Martini Sonoma County Cabernet Sauvignon,Louis M. Martini Winery,2021,0.7,0.8,0.5,0.1,0.8,2.1,3.6,4.4,3.5,labels/VINI-000622.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000623,Valmarino Merlot,Valmarino,2019,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.7,2.5,labels/VINI-000623.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000624,Nickle & Nickle C.C. Ranch Cabernet Sauvignon,Nickel & Nickel Winery,2016,0.9,0.8,0.5,0.2,0.9,1.2,4.4,4.8,4.2,labels/VINI-000624.jpg,['Cabernet Sauvignon'],"Rutherford, Napa Valley - EUA",N/D
VINI-000625,Mollydooker The Boxer Shiraz,Mollydooker Wines,2020,0.9,0.9,0.4,0.2,0.9,1.1,4.0,5.0,4.7,labels/VINI-000625.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000626,Perini Quasar Merlot,Vinícola Perini,2018,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.5,labels/VINI-000626.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000627,Jim Barry The Armchair Critic Shiraz,Jim Barry Wines,2020,0.9,0.8,0.4,0.2,0.9,1.3,3.5,4.8,4.2,labels/VINI-000627.jpg,['Shiraz'],"Clare Valley, South Australia - Austrália",N/D
VINI-000628,Rodney Strong Vineyards Cabernet Sauvignon,Rodney Strong Vineyards,2020,0.7,0.7,0.5,0.1,0.8,2.0,3.8,4.3,3.4,labels/VINI-000628.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000629,Don Guerino Merlot Reserva,Don Guerino,2021,0.6,0.5,0.7,0.1,0.7,3.5,3.7,2.8,2.5,labels/VINI-000629.jpg,['Merlot'],"Alto Feliz, Serra Gaúcha - Brasil",N/D
VINI-000630,Jacob's Creek Reserve Shiraz,Jacob's Creek,2019,0.9,0.8,0.5,0.2,0.9,1.3,3.5,4.8,4.0,labels/VINI-000630.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000631,Caymus Napa Valley Cabernet Sauvignon,Caymus Vineyards,2018,0.9,0.8,0.5,0.2,0.9,1.4,4.7,4.8,4.6,labels/VINI-000631.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000632,Hermann Merlot,Hermann,2023,0.6,0.5,0.7,0.1,0.7,3.2,3.6,2.7,2.4,labels/VINI-000632.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000633,Brokenwood McLaren Vale Shiraz,Brokenwood Wines,2020,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000633.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000634,Ridge Monte Bello,Ridge Vineyards,2015,0.9,0.8,0.5,0.2,0.9,1.4,4.6,4.7,4.0,labels/VINI-000634.jpg,"['Cabernet Sauvignon', 'Merlot', 'Petit Verdot', 'Cabernet Franc']",Santa Cruz Mountains - EUA,N/D
VINI-000635,Amitié Merlot,Amitié Espumantes e Vinhos,2023,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.7,2.4,labels/VINI-000635.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000636,Best's Great Western Bin No. 1 Shiraz,Best's Wines,2019,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000636.jpg,['Shiraz'],"Great Western, Victoria - Austrália",N/D
VINI-000637,J. Lohr Seven Oaks Cabernet Sauvignon,J. Lohr Vineyards & Wines,2022,0.7,0.7,0.4,0.1,0.8,2.2,3.6,4.2,3.2,labels/VINI-000637.jpg,['Cabernet Sauvignon'],"Paso Robles, Central Coast - EUA",N/D
VINI-000638,Luiz Argenta Merlot,Vinícola Luiz Argenta,2019,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000638.jpg,['Merlot'],"Flores da Cunha, Serra Gaúcha - Brasil",N/D
VINI-000639,Penfolds Grange,Penfolds,2014,1.0,0.9,0.5,0.3,0.9,1.0,4.5,5.0,5.0,labels/VINI-000639.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000640,Francis Ford Coppola Diamond Collection Cabernet Sauvignon,Francis Ford Coppola Winery,2019,0.7,0.7,0.5,0.1,0.8,2.0,3.8,4.2,3.3,labels/VINI-000640.jpg,['Cabernet Sauvignon'],California - EUA,N/D
VINI-000641,Luiz Argenta Merlot,Vinícola Luiz Argenta,2022,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000641.jpg,['Merlot'],"Flores da Cunha, Serra Gaúcha - Brasil",N/D
VINI-000642,Taylors Estate Shiraz,Taylors Wines,2018,0.8,0.7,0.4,0.1,0.8,1.7,3.4,4.6,3.9,labels/VINI-000642.jpg,['Shiraz'],"Clare Valley, South Australia - Austrália",N/D
VINI-000643,Nickle & Nickle C.C. Ranch Cabernet Sauvignon,Nickel & Nickel Winery,2017,0.9,0.8,0.5,0.2,0.9,1.2,4.4,4.8,4.2,labels/VINI-000643.jpg,['Cabernet Sauvignon'],"Rutherford, Napa Valley - EUA",N/D
VINI-000644,Salton Intenso Merlot,Salton,2020,0.6,0.5,0.7,0.1,0.7,3.5,3.7,2.6,2.3,labels/VINI-000644.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000645,Leeuwin Estate Art Series Shiraz,Leeuwin Estate,2017,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.8,4.4,labels/VINI-000645.jpg,['Shiraz'],"Margaret River, Western Australia - Austrália",N/D
VINI-000646,St. Francis Sonoma County Cabernet Sauvignon,St. Francis Winery & Vineyards,2021,0.7,0.7,0.5,0.1,0.8,2.0,3.7,4.3,3.4,labels/VINI-000646.jpg,['Cabernet Sauvignon'],Sonoma County - EUA,N/D
VINI-000647,Geisse Cuvée Ouro Merlot,Vinícola Geisse,2022,0.7,0.6,0.7,0.1,0.7,3.0,3.8,3.0,2.7,labels/VINI-000647.jpg,['Merlot'],"Pinto Bandeira, Serra Gaúcha - Brasil",N/D
VINI-000648,Henschke Keyneton Estate Shiraz Cabernet Sauvignon Merlot,Henschke,2018,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.8,4.4,labels/VINI-000648.jpg,"['Shiraz', 'Cabernet Sauvignon', 'Merlot']","Eden Valley, South Australia - Austrália",N/D
VINI-000649,Jordan Cabernet Sauvignon,Jordan Vineyard & Winery,2018,0.8,0.8,0.5,0.1,0.8,1.8,4.0,4.5,3.7,labels/VINI-000649.jpg,['Cabernet Sauvignon'],"Alexander Valley, Sonoma County - EUA",N/D
VINI-000650,Pizzato Fausto Merlot,Pizzato Vinhas e Vinhos,2020,0.6,0.5,0.7,0.1,0.7,3.2,3.5,2.8,2.6,labels/VINI-000650.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000651,Groth Oakville Cabernet Sauvignon,Groth Vineyards & Winery,2018,0.8,0.8,0.5,0.1,0.8,1.7,4.3,4.6,3.9,labels/VINI-000651.jpg,['Cabernet Sauvignon'],"Oakville, Napa Valley - EUA",N/D
VINI-000652,Wolf Blass Yellow Label Shiraz,Wolf Blass,2022,0.9,0.8,0.4,0.2,0.8,1.5,3.7,4.6,4.1,labels/VINI-000652.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000653,Dom Cândido Merlot,Dom Cândido,2023,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000653.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000654,d'Arenberg The Dead Arm Shiraz,d'Arenberg,2017,0.9,0.8,0.5,0.2,0.9,1.3,4.0,4.9,4.5,labels/VINI-000654.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000655,Grgich Hills Estate Cabernet Sauvignon,Grgich Hills Estate,2019,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000655.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000656,Tenuta Foppa e Ambrosi Merlot,Foppa e Ambrosi,2021,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.6,2.5,labels/VINI-000656.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000657,Penfolds St Henri Shiraz,Penfolds,2017,0.9,0.8,0.5,0.2,0.9,1.3,4.1,4.9,4.5,labels/VINI-000657.jpg,['Shiraz'],South Australia - Austrália,N/D
VINI-000658,Daou Vineyards Reserve Cabernet Sauvignon,DAOU Vineyards & Winery,2021,0.8,0.7,0.4,0.1,0.8,2.0,3.9,4.4,3.6,labels/VINI-000658.jpg,['Cabernet Sauvignon'],"Paso Robles, Central Coast - EUA",N/D
VINI-000659,Cristofoli Merlot,Família Cristofoli,2023,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000659.jpg,['Merlot'],Vale dos Vinhedos - Brasil,N/D
VINI-000660,Yalumba Barossa Bush Vine Shiraz,Yalumba,2017,0.8,0.7,0.4,0.1,0.8,1.7,3.4,4.7,3.9,labels/VINI-000660.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000661,Duckhorn Napa Valley Cabernet Sauvignon,Duckhorn Vineyards,2020,0.8,0.8,0.5,0.1,0.8,1.7,4.3,4.6,3.9,labels/VINI-000661.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000662,Santa Augusta Merlot,Santa Augusta,2021,0.6,0.5,0.7,0.1,0.7,3.4,3.6,2.7,2.4,labels/VINI-000662.jpg,['Merlot'],Serra Catarinense - Brasil,N/D
VINI-000663,Wolf Blass Grey Label Shiraz,Wolf Blass,2020,0.9,0.8,0.5,0.2,0.9,1.2,3.8,4.9,4.4,labels/VINI-000663.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000664,Dry Creek Vineyard Cabernet Sauvignon,Dry Creek Vineyard,2021,0.7,0.7,0.5,0.1,0.8,2.0,3.7,4.3,3.4,labels/VINI-000664.jpg,['Cabernet Sauvignon'],"Dry Creek Valley, Sonoma County - EUA",N/D
VINI-000665,Sanjo Nobrese Merlot,Sanjo,2020,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000665.jpg,['Merlot'],São Joaquim - Brasil,N/D
VINI-000666,Chapel Hill McLaren Vale Shiraz,Chapel Hill Winery,2022,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000666.jpg,['Shiraz'],"McLaren Vale, South Australia - Austrália",N/D
VINI-000667,Marcus James Merlot,Aurora,2021,0.5,0.4,0.6,0.1,0.6,3.8,3.2,2.2,2.1,labels/VINI-000667.jpg,['Merlot'],Serra Gaúcha - Brasil,N/D
VINI-000668,Ghost Pines Cabernet Sauvignon,Ghost Pines Winery,2021,0.7,0.7,0.5,0.1,0.8,2.0,3.7,4.3,3.4,labels/VINI-000668.jpg,['Cabernet Sauvignon'],Napa & Sonoma County - EUA,N/D
VINI-000669,Mount Langi Ghiran Cliff Edge Shiraz,Mount Langi Ghiran,2021,0.9,0.8,0.5,0.2,0.9,1.3,3.9,4.8,4.3,labels/VINI-000669.jpg,['Shiraz'],"Grampians, Victoria - Austrália",N/D
VINI-000670,Inglenook 1882 Cabernet Sauvignon,Inglenook,2019,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000670.jpg,['Cabernet Sauvignon'],"Rutherford, Napa Valley - EUA",N/D
VINI-000671,Cave Antiga Merlot,Cave Antiga Vinhos Finos,2020,0.6,0.5,0.7,0.1,0.7,3.3,3.6,2.7,2.4,labels/VINI-000671.jpg,['Merlot'],"Farroupilha, Serra Gaúcha - Brasil",N/D
VINI-000672,Freemark Abbey Napa Valley Cabernet Sauvignon,Freemark Abbey Winery,2020,0.8,0.8,0.5,0.1,0.8,1.7,4.2,4.6,3.8,labels/VINI-000672.jpg,['Cabernet Sauvignon'],Napa Valley - EUA,N/D
VINI-000673,Grant Burge Filsell Shiraz,Grant Burge Wines,2020,0.9,0.8,0.5,0.2,0.9,1.2,3.5,4.9,4.4,labels/VINI-000673.jpg,['Shiraz'],"Barossa Valley, South Australia - Austrália",N/D
VINI-000674,Reserva,Marqués de Riscal,2018,0.75,0.7,0.6,0.05,0.7,2.0,4.5,3.8,3.0,labels/VINI-000674.jpg,"['Tempranillo', 'Graciano', 'Mazuelo']",Rioja - Espanha,N/D
VINI-000675,Finca Resalso,Emilio Moro,2020,0.8,0.75,0.55,0.05,0.75,1.8,3.5,4.5,3.8,labels/VINI-000675.jpg,['Tinto Fino'],Ribera del Duero - Espanha,N/D
VINI-000676,Riserva Ducale Oro Chianti Classico Gran Selezione,Ruffino,2017,0.8,0.8,0.75,0.05,0.7,1.5,4.8,4.0,2.5,labels/VINI-000676.jpg,['Sangiovese'],Chianti Classico - Itália,N/D
VINI-000677,Brunello di Montalcino,Val di Suga,2016,0.85,0.85,0.7,0.05,0.75,1.2,4.9,4.5,2.8,labels/VINI-000677.jpg,['Sangiovese Grosso'],Brunello di Montalcino - Itália,N/D
VINI-000678,Superior Red,Quinta do Crasto,2019,0.9,0.85,0.65,0.08,0.8,1.0,3.5,4.8,4.2,labels/VINI-000678.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz']",Douro - Portugal,N/D
VINI-000679,Baga e Touriga Nacional,Luis Pato,2018,0.85,0.9,0.7,0.05,0.75,1.0,3.0,4.9,4.5,labels/VINI-000679.jpg,"['Baga', 'Touriga Nacional']",Bairrada - Portugal,N/D
VINI-000680,Primitivo di Manduria,Zolla Vigneti del Salento,2021,0.85,0.65,0.45,0.1,0.85,1.5,2.8,4.7,4.0,labels/VINI-000680.jpg,['Primitivo'],Puglia - Itália,N/D
VINI-000682,Reserva,Bodegas Muga,2018,0.8,0.75,0.6,0.05,0.7,1.8,4.7,4.0,3.2,labels/VINI-000682.jpg,"['Tempranillo', 'Garnacha', 'Mazuelo', 'Graciano']",Rioja - Espanha,N/D
VINI-000683,Vino Nobile di Montepulciano,Poliziano,2019,0.8,0.78,0.7,0.05,0.72,1.5,4.8,4.2,2.8,labels/VINI-000683.jpg,"['Prugnolo Gentile', 'Canaiolo Nero', 'Colorino']",Vino Nobile di Montepulciano - Itália,N/D
VINI-000684,Papa Figos Tinto,Casa Ferreirinha,2020,0.7,0.7,0.6,0.05,0.7,2.5,4.0,3.8,3.0,labels/VINI-000684.jpg,"['Touriga Franca', 'Tinta Roriz', 'Touriga Nacional']",Douro - Portugal,N/D
VINI-000685,Primitivo di Manduria,A Mano,2021,0.85,0.6,0.4,0.1,0.82,1.5,2.5,4.8,4.0,labels/VINI-000685.jpg,['Primitivo'],Puglia - Itália,N/D
VINI-000686,Six Grapes Reserve Ruby Port,W. & J. Graham's,NV,0.8,0.6,0.5,0.8,0.9,1.2,4.5,4.5,2.5,labels/VINI-000686.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000687,20 Year Old Tawny Port,Sandeman,NV,0.8,0.4,0.7,0.85,0.9,2.0,5.0,4.0,2.0,labels/VINI-000687.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão', 'Tinta Amarela']",Douro - Portugal,N/D
VINI-000688,Sauternes Grand Cru Supérieur,Château d'Yquem,2015,0.9,0.0,0.9,1.0,0.75,1.5,5.0,4.8,2.0,labels/VINI-000688.jpg,"['Sémillon', 'Sauvignon Blanc']",Bordeaux - França,N/D
VINI-000689,Sauternes Premier Grand Cru Classé,Château Suduiraut,2016,0.85,0.0,0.85,0.95,0.7,1.8,4.8,4.5,2.2,labels/VINI-000689.jpg,"['Sémillon', 'Sauvignon Blanc']",Bordeaux - França,N/D
VINI-000690,Moscatel de Setúbal,José Maria da Fonseca,2005,0.8,0.1,0.7,0.9,0.85,2.0,4.7,4.3,2.5,labels/VINI-000690.jpg,['Moscatel de Setúbal'],Península de Setúbal - Portugal,N/D
VINI-000691,Moscato d'Asti,Paolo Saracco,2023,0.4,0.0,0.7,0.7,0.2,4.0,4.0,1.5,3.0,labels/VINI-000691.jpg,['Moscato Bianco'],Piemonte - Itália,N/D
VINI-000692,Late Bottled Vintage Port,Dow's,2017,0.8,0.7,0.5,0.85,0.9,1.5,4.8,4.8,2.0,labels/VINI-000692.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000693,Otima 10 Year Old Tawny Port,Warre's,NV,0.75,0.3,0.65,0.8,0.88,2.5,4.7,3.8,2.8,labels/VINI-000693.jpg,"['Touriga Nacional', 'Touriga Franca', 'Tinta Roriz', 'Tinta Barroca', 'Tinto Cão']",Douro - Portugal,N/D
VINI-000694,Classic Rutherglen Muscat,Campbells,NV,0.9,0.1,0.6,1.0,0.85,1.0,4.5,5.0,3.0,labels/VINI-000694.jpg,['Muscat à Petits Grains Rouge'],Rutherglen - Austrália,N/D
vin_694,Chardonisch Reserva,Chardonisch,2024,N/D,N/D,N/D,N/D,N/D,2.5,3.0,4.0,4.5,N/D,Chardonnay,N/D,13.5
vin_0695,Chardonisco Reserva,Vinesdos El Paraiso,2024,N/D,N/D,N/D,N/D,N/D,1.5,1.0,4.5,5.0,N/D,Chardonnay,N/D,13.0
vin_0696,Chardonisco Reserva Chardonnay,Viña Estampa,2024,N/D,N/D,N/D,N/D,N/D,2.0,2.0,4.0,5.0,N/D,Chardonnay,Central Valley - Chile,13.5
